ID,Code de Type,Langue,Nom,Faction,Type unité,Possession
144,F - Transfuge,EN - English,Teamwork Training,Axiom,Sort,0
144,F - Transfuge,FR - Français,Entraînement à l’Esprit d’Équipe,Axiom,Sort,0
144,R - Rare,EN - English,Teamwork Training,Ordis,Sort,1
144,R - Rare,FR - Français,Entraînement à l’Esprit d’Équipe,Ordis,Sort,0
144,C - Commune,EN - English,Teamwork Training,Ordis,Sort,0
144,C - Commune,FR - Français,Entraînement à l’Esprit d’Équipe,Ordis,Sort,2
145,F - Transfuge,EN - English,Sticky Note Seals,Axiom,Sort,0
145,F - Transfuge,FR - Français,Sceaux Adhésifs,Axiom,Sort,0
145,R - Rare,EN - English,Sticky Note Seals,Ordis,Sort,0
145,R - Rare,FR - Français,Sceaux Adhésifs,Ordis,Sort,0
145,C - Commune,EN - English,Sticky Note Seals,Ordis,Sort,0
145,C - Commune,FR - Français,Sceaux Adhésifs,Ordis,Sort,5
146,F - Transfuge,EN - English,Celebration Day,Yzmir,Sort,0
146,F - Transfuge,FR - Français,Jour de Célébration,Yzmir,Sort,0
146,R - Rare,EN - English,Celebration Day,Ordis,Sort,0
146,R - Rare,FR - Français,Jour de Célébration,Ordis,Sort,2
146,C - Commune,EN - English,Celebration Day,Ordis,Sort,3
146,C - Commune,FR - Français,Jour de Célébration,Ordis,Sort,0
147,F - Transfuge,EN - English,Open the Gates,Axiom,Sort,0
147,F - Transfuge,FR - Français,Ouvrez les Portes,Axiom,Sort,0
147,R - Rare,EN - English,Open the Gates,Ordis,Sort,0
147,R - Rare,FR - Français,Ouvrez les Portes,Ordis,Sort,1
147,C - Commune,EN - English,Open the Gates,Ordis,Sort,1
147,C - Commune,FR - Français,Ouvrez les Portes,Ordis,Sort,2
148,F - Transfuge,EN - English,Ordis Carrier,Yzmir,Repère Permanent,0
148,F - Transfuge,FR - Français,Transporteur Ordis,Yzmir,Repère Permanent,1
148,R - Rare,EN - English,Ordis Carrier,Ordis,Repère Permanent,0
148,R - Rare,FR - Français,Transporteur Ordis,Ordis,Repère Permanent,0
148,C - Commune,EN - English,Ordis Carrier,Ordis,Repère Permanent,0
148,C - Commune,FR - Français,Transporteur Ordis,Ordis,Repère Permanent,3
149,F - Transfuge,EN - English,"The Monolith, Ordis Bastion",Muna,Repère Permanent,0
149,F - Transfuge,FR - Français,"Le Monolithe, Bastion Ordis",Muna,Repère Permanent,0
149,R - Rare,EN - English,"The Monolith, Ordis Bastion",Ordis,Repère Permanent,0
149,R - Rare,FR - Français,"Le Monolithe, Bastion Ordis",Ordis,Repère Permanent,0
149,C - Commune,EN - English,"The Monolith, Ordis Bastion",Ordis,Repère Permanent,0
149,C - Commune,FR - Français,"Le Monolithe, Bastion Ordis",Ordis,Repère Permanent,4
150,F - Transfuge,EN - English,Grand Endeavor,Yzmir,Repère Permanent,0
150,F - Transfuge,FR - Français,Grand Projet,Yzmir,Repère Permanent,0
150,R - Rare,EN - English,Grand Endeavor,Ordis,Repère Permanent,0
150,R - Rare,FR - Français,Grand Projet,Ordis,Repère Permanent,1
150,C - Commune,EN - English,Grand Endeavor,Ordis,Repère Permanent,0
150,C - Commune,FR - Français,Grand Projet,Ordis,Repère Permanent,2
151,H - Héro,EN - English,Akesha & Taru,Yzmir,,0
151,H - Héro,FR - Français,Akesha & Taru,Yzmir,,1
152,H - Héro,EN - English,Afanas & Senka,Yzmir,,1
152,H - Héro,FR - Français,Afanas & Senka,Yzmir,,0
153,H - Héro,EN - English,Lindiwe & Maw,Yzmir,,1
153,H - Héro,FR - Français,Lindiwe & Maw,Yzmir,,3
154,F - Transfuge,EN - English,Moonlight Jellyfish,Axiom,Personnage,0
154,F - Transfuge,FR - Français,Méduse Lunaire,Axiom,Personnage,1
154,R - Rare,EN - English,Moonlight Jellyfish,Yzmir,Personnage,0
154,R - Rare,FR - Français,Méduse Lunaire,Yzmir,Personnage,0
154,C - Commune,EN - English,Moonlight Jellyfish,Yzmir,Personnage,0
154,C - Commune,FR - Français,Méduse Lunaire,Yzmir,Personnage,4
155,F - Transfuge,EN - English,Studious Disciple,Lyra,Personnage,0
155,F - Transfuge,FR - Français,Disciple Studieux,Lyra,Personnage,1
155,R - Rare,EN - English,Studious Disciple,Yzmir,Personnage,0
155,R - Rare,FR - Français,Disciple Studieux,Yzmir,Personnage,0
155,C - Commune,EN - English,Studious Disciple,Yzmir,Personnage,0
155,C - Commune,FR - Français,Disciple Studieux,Yzmir,Personnage,4
156,F - Transfuge,EN - English,Kadigiran Mage-Dancer,Lyra,Personnage,0
156,F - Transfuge,FR - Français,Mage-Danseur du Kadigir,Lyra,Personnage,1
156,R - Rare,EN - English,Kadigiran Mage-Dancer,Yzmir,Personnage,0
156,R - Rare,FR - Français,Mage-Danseur du Kadigir,Yzmir,Personnage,2
156,C - Commune,EN - English,Kadigiran Mage-Dancer,Yzmir,Personnage,1
156,C - Commune,FR - Français,Mage-Danseur du Kadigir,Yzmir,Personnage,0
157,F - Transfuge,EN - English,Yzmir Stargazer,Axiom,Personnage,0
157,F - Transfuge,FR - Français,Augure Yzmir,Axiom,Personnage,0
157,R - Rare,EN - English,Yzmir Stargazer,Yzmir,Personnage,0
157,R - Rare,FR - Français,Augure Yzmir,Yzmir,Personnage,0
157,C - Commune,EN - English,Yzmir Stargazer,Yzmir,Personnage,0
157,C - Commune,FR - Français,Augure Yzmir,Yzmir,Personnage,5
158,F - Transfuge,EN - English,Lady of the Lake,Bravos,Personnage,0
158,F - Transfuge,FR - Français,Dame du Lac,Bravos,Personnage,1
158,R - Rare,EN - English,Lady of the Lake,Yzmir,Personnage,1
158,R - Rare,FR - Français,Dame du Lac,Yzmir,Personnage,0
158,C - Commune,EN - English,Lady of the Lake,Yzmir,Personnage,0
158,C - Commune,FR - Français,Dame du Lac,Yzmir,Personnage,4
159,F - Transfuge,EN - English,Tooth Fairy,Bravos,Personnage,0
159,F - Transfuge,FR - Français,Fée des Dents,Bravos,Personnage,0
159,R - Rare,EN - English,Tooth Fairy,Yzmir,Personnage,0
159,R - Rare,FR - Français,Fée des Dents,Yzmir,Personnage,2
159,C - Commune,EN - English,Tooth Fairy,Yzmir,Personnage,1
159,C - Commune,FR - Français,Fée des Dents,Yzmir,Personnage,0
160,F - Transfuge,EN - English,Kadigiran Alchemist,Ordis,Personnage,0
160,F - Transfuge,FR - Français,Alchimiste du Kadigir,Ordis,Personnage,0
160,R - Rare,EN - English,Kadigiran Alchemist,Yzmir,Personnage,0
160,R - Rare,FR - Français,Alchimiste du Kadigir,Yzmir,Personnage,1
160,C - Commune,EN - English,Kadigiran Alchemist,Yzmir,Personnage,0
160,C - Commune,FR - Français,Alchimiste du Kadigir,Yzmir,Personnage,3
161,F - Transfuge,EN - English,Baba Yaga,Ordis,Personnage,0
161,F - Transfuge,FR - Français,Baba Yaga,Ordis,Personnage,0
161,R - Rare,EN - English,Baba Yaga,Yzmir,Personnage,0
161,R - Rare,FR - Français,Baba Yaga,Yzmir,Personnage,2
161,C - Commune,EN - English,Baba Yaga,Yzmir,Personnage,1
161,C - Commune,FR - Français,Baba Yaga,Yzmir,Personnage,3
162,F - Transfuge,EN - English,Alice,Lyra,Personnage,0
162,F - Transfuge,FR - Français,Alice,Lyra,Personnage,0
162,R - Rare,EN - English,Alice,Yzmir,Personnage,0
162,R - Rare,FR - Français,Alice,Yzmir,Personnage,2
162,C - Commune,EN - English,Alice,Yzmir,Personnage,1
162,C - Commune,FR - Français,Alice,Yzmir,Personnage,3
163,F - Transfuge,EN - English,Baku,Axiom,Personnage,0
163,F - Transfuge,FR - Français,Baku,Axiom,Personnage,0
163,R - Rare,EN - English,Baku,Yzmir,Personnage,0
163,R - Rare,FR - Français,Baku,Yzmir,Personnage,0
163,C - Commune,EN - English,Baku,Yzmir,Personnage,1
163,C - Commune,FR - Français,Baku,Yzmir,Personnage,0
164,F - Transfuge,EN - English,Flamel,Lyra,Personnage,0
164,F - Transfuge,FR - Français,Flamel,Lyra,Personnage,0
164,R - Rare,EN - English,Flamel,Yzmir,Personnage,0
164,R - Rare,FR - Français,Flamel,Yzmir,Personnage,0
164,C - Commune,EN - English,Flamel,Yzmir,Personnage,2
164,C - Commune,FR - Français,Flamel,Yzmir,Personnage,2
165,F - Transfuge,EN - English,"Kuwat, the Dissenter",Ordis,Personnage,0
165,F - Transfuge,FR - Français,"Kuwat, le Dissident",Ordis,Personnage,0
165,R - Rare,EN - English,"Kuwat, the Dissenter",Yzmir,Personnage,0
165,R - Rare,FR - Français,"Kuwat, le Dissident",Yzmir,Personnage,0
165,C - Commune,EN - English,"Kuwat, the Dissenter",Yzmir,Personnage,1
165,C - Commune,FR - Français,"Kuwat, le Dissident",Yzmir,Personnage,2
166,F - Transfuge,EN - English,Dorothy Gale,Bravos,Personnage,0
166,F - Transfuge,FR - Français,Dorothy Gale,Bravos,Personnage,2
166,R - Rare,EN - English,Dorothy Gale,Yzmir,Personnage,0
166,R - Rare,FR - Français,Dorothy Gale,Yzmir,Personnage,1
166,C - Commune,EN - English,Dorothy Gale,Yzmir,Personnage,0
166,C - Commune,FR - Français,Dorothy Gale,Yzmir,Personnage,4
167,F - Transfuge,EN - English,Sakarabru,Bravos,Personnage,0
167,F - Transfuge,FR - Français,Sakarabru,Bravos,Personnage,0
167,R - Rare,EN - English,Sakarabru,Yzmir,Personnage,0
167,R - Rare,FR - Français,Sakarabru,Yzmir,Personnage,1
167,C - Commune,EN - English,Sakarabru,Yzmir,Personnage,0
167,C - Commune,FR - Français,Sakarabru,Yzmir,Personnage,4
168,F - Transfuge,EN - English,The Kraken,Ordis,Personnage,0
168,F - Transfuge,FR - Français,Le Kraken,Ordis,Personnage,0
168,R - Rare,EN - English,The Kraken,Yzmir,Personnage,0
168,R - Rare,FR - Français,Le Kraken,Yzmir,Personnage,0
168,C - Commune,EN - English,The Kraken,Yzmir,Personnage,0
168,C - Commune,FR - Français,Le Kraken,Yzmir,Personnage,1
169,F - Transfuge,EN - English,Magical Training,Lyra,Sort,0
169,F - Transfuge,FR - Français,Entraînement Magique,Lyra,Sort,1
169,R - Rare,EN - English,Magical Training,Ordis,Sort,0
169,R - Rare,FR - Français,Entraînement Magique,Ordis,Sort,0
169,C - Commune,EN - English,Magical Training,Ordis,Sort,0
169,C - Commune,FR - Français,"Entraînement Magique               ",Ordis,Sort,3
170,F - Transfuge,EN - English,Gift of Self,Ordis,Sort,0
170,F - Transfuge,FR - Français,Don de Soi,Ordis,Sort,0
170,R - Rare,EN - English,Gift of Self,Yzmir,Sort,0
170,R - Rare,FR - Français,Don de Soi,Yzmir,Sort,0
170,C - Commune,EN - English,Gift of Self,Yzmir,Sort,1
170,C - Commune,FR - Français,Don de Soi,Yzmir,Sort,0
171,F - Transfuge,EN - English,Spy Craft,Lyra,Sort,0
171,F - Transfuge,FR - Français,Espionnage,Lyra,Sort,1
171,R - Rare,EN - English,Spy Craft,Yzmir,Sort,0
171,R - Rare,FR - Français,Espionnage,Yzmir,Sort,0
171,C - Commune,EN - English,Spy Craft,Yzmir,Sort,0
171,C - Commune,FR - Français,Espionnage,Yzmir,Sort,3
172,F - Transfuge,EN - English,Off You Go!,Lyra,Sort,0
172,F - Transfuge,FR - Français,Zou !,Lyra,Sort,1
172,R - Rare,EN - English,Off You Go!,Yzmir,Sort,0
172,R - Rare,FR - Français,Zou !,Yzmir,Sort,0
172,C - Commune,EN - English,Off You Go!,Yzmir,Sort,0
172,C - Commune,FR - Français,Zou !,Yzmir,Sort,6
173,F - Transfuge,EN - English,Conjuring Seal,Ordis,Sort,0
173,F - Transfuge,FR - Français,Sceau de Conjuration,Ordis,Sort,0
173,R - Rare,EN - English,Conjuring Seal,Yzmir,Sort,0
173,R - Rare,FR - Français,Sceau de Conjuration,Yzmir,Sort,0
173,C - Commune,EN - English,Conjuring Seal,Yzmir,Sort,1
173,C - Commune,FR - Français,Sceau de Conjuration,Yzmir,Sort,3
174,F - Transfuge,EN - English,Banishing Gate,Ordis,Sort,0
174,F - Transfuge,FR - Français,Portail de Bannissement,Ordis,Sort,0
174,R - Rare,EN - English,Banishing Gate,Yzmir,Sort,0
174,R - Rare,FR - Français,Portail de Bannissement,Yzmir,Sort,0
174,C - Commune,EN - English,Banishing Gate,Yzmir,Sort,0
174,C - Commune,FR - Français,Portail de Bannissement,Yzmir,Sort,4
175,F - Transfuge,EN - English,Kraken’s Wrath,Axiom,Sort,0
175,F - Transfuge,FR - Français,Furie de Kraken,Axiom,Sort,0
175,R - Rare,EN - English,Kraken’s Wrath,Yzmir,Sort,0
175,R - Rare,FR - Français,Furie de Kraken,Yzmir,Sort,0
175,C - Commune,EN - English,Kraken’s Wrath,Yzmir,Sort,0
175,C - Commune,FR - Français,Furie de Kraken,Yzmir,Sort,5
176,F - Transfuge,EN - English,"Small Step, Giant Leap",Lyra,Sort,0
176,F - Transfuge,FR - Français,"Petit Pas, Bond de Géant",Lyra,Sort,0
176,R - Rare,EN - English,"Small Step, Giant Leap",Yzmir,Sort,0
176,R - Rare,FR - Français,"Petit Pas, Bond de Géant",Yzmir,Sort,0
176,C - Commune,EN - English,"Small Step, Giant Leap",Yzmir,Sort,0
176,C - Commune,FR - Français,"Petit Pas, Bond de Géant",Yzmir,Sort,0
177,F - Transfuge,EN - English,Celestial Blast,Ordis,Sort,0
177,F - Transfuge,FR - Français,Explosion Céleste,Ordis,Sort,0
177,R - Rare,EN - English,Celestial Blast,Yzmir,Sort,0
177,R - Rare,FR - Français,Explosion Céleste,Yzmir,Sort,0
177,C - Commune,EN - English,Celestial Blast,Yzmir,Sort,0
177,C - Commune,FR - Français,Explosion Céleste,Yzmir,Sort,5
178,F - Transfuge,EN - English,Baba’s Isba,Ordis,Repère Permanent,0
178,F - Transfuge,FR - Français,L’Isba de Baba,Ordis,Repère Permanent,0
178,R - Rare,EN - English,Baba’s Isba,Yzmir,Repère Permanent,0
178,R - Rare,FR - Français,L’Isba de Baba,Yzmir,Repère Permanent,0
178,C - Commune,EN - English,Baba’s Isba,Yzmir,Repère Permanent,0
178,C - Commune,FR - Français,L’Isba de Baba,Yzmir,Repère Permanent,2
179,F - Transfuge,EN - English,Aether Shard,Lyra,Repère Permanent,0
179,F - Transfuge,FR - Français,Fragment d’Éther,Lyra,Repère Permanent,1
179,R - Rare,EN - English,Aether Shard,Yzmir,Repère Permanent,0
179,R - Rare,FR - Français,Fragment d’Éther,Yzmir,Repère Permanent,0
179,C - Commune,EN - English,Aether Shard,Yzmir,Repère Permanent,0
179,C - Commune,FR - Français,Fragment d’Éther,Yzmir,Repère Permanent,4
180,F - Transfuge,FR - Français,"Le Kadigir, Bastion Yzmir",Lyra,Repère Permanent,0
180,F - Transfuge,EN - English,"The Kadigir, Yzmir Bastion",Lyra,Repère Permanent,0
180,R - Rare,FR - Français,"Le Kadigir, Bastion Yzmir",Yzmir,Repère Permanent,1
180,R - Rare,EN - English,"The Kadigir, Yzmir Bastion",Yzmir,Repère Permanent,0
180,C - Commune,EN - English,"The Kadigir, Yzmir Bastion",Yzmir,Repère Permanent,0
180,C - Commune,FR - Français,"Le Kadigir, Bastion Yzmir",Yzmir,Repère Permanent,1
